Ссылка;Название;Название ин.;Дата выхода;Длительность;Страна;Жанр;Режиссёр;В главных ролях;РейтингКол-во оценок
https://www.kinopoisk.ru//film/798277/;Астрал 3;Insidious: Chapter 3;2015;97;Канада;ужасы;Ли Уоннелл;Стефани Скотт, Лин Шэй;0;63611
https://www.kinopoisk.ru//film/1074222/;Красотка на всю голову;I Feel Pretty;2018;110;США;мелодрама;Эбби Кон;Эми Шумер, Мишель Уильямс;0;188564
https://www.kinopoisk.ru//film/471/;Крепкий орешек;Die Hard;1988;133;США;боевик;Джон МакТирнан;Брюс Уиллис, Алан Рикман;8,0;309930
https://www.kinopoisk.ru//film/61293/;Останься;Stay;2005;95;США;триллер;Марк Форстер;Юэн Макгрегор, Райан Гослинг;7,2;56252
https://www.kinopoisk.ru//film/5054223/;Девушка по фамилии Старлинг;The Starling Girl;2023;117;США;драма;Лорел Пармет;Элайза Сканлен, Льюис Пуллман;0;0
https://www.kinopoisk.ru//film/408876/;Хоббит: Пустошь Смауга;The Hobbit: The Desolation of Smaug;2013;161;Новая;фэнтези;Питер Джексон;Мартин Фриман, Ричард Армитедж;8,0;437338
https://www.kinopoisk.ru//film/1044045/;Власть;Vice;2018;132;США;драма;Адам Маккей;Кристиан Бэйл, Эми Адамс;7,2;86916
https://www.kinopoisk.ru//film/4902649/;Пэрл;Pearl;2022;103;Канада;ужасы;Тай Уэст;Миа Гот, Дэвид Коренсвет;0;13639
https://www.kinopoisk.ru//film/82441/;Человек-паук 3: Враг в отражении;Spider-Man 3;2007;139;США;фантастика;Сэм Рэйми;Тоби Магуайр, Кирстен Данст;7,1;335280
https://www.kinopoisk.ru//film/797591/;Лютер: Павшее солнце;Luther: The Fallen Sun;2023;129;Великобритания;триллер;Джэми Пэйн;Идрис Эльба, Синтия Эриво;0;5657
https://www.kinopoisk.ru//film/463531/;Приключения мистера Пибоди и Шермана;Mr. Peabody & Sherman;2014;90;США;мультфильм;Роб Минкофф;Тай Бурелл, Макс Чарльз;0;38418
https://www.kinopoisk.ru//film/8091/;Охотники за разумом;Mindhunters;2004;106;США;ужасы;Ренни Харлин;Кэтрин Моррис, Джонни Ли Миллер;7,5;116984
https://www.kinopoisk.ru//film/1213512/;Осторожно, Кенгуру!;Die Knguru-Chroniken;2020;89;Германия;комедия;Дани Леви;Дмитрий Шаад, Розалия Томас;0;15939
https://www.kinopoisk.ru//film/760326/;Люси;Lucy;2014;89;Франция;боевик;Люк Бессон;Скарлетт Йоханссон, Морган Фриман;0;401578
https://www.kinopoisk.ru//film/4385/;Страх и ненависть в Лас-Вегасе;Fear and Loathing in Las Vegas;1998;118;США;драма;Терри Гиллиам;Джонни Депп, Бенисио Дель Торо;7,6;165974
https://www.kinopoisk.ru//film/463897/;Приключения Паддингтона;Paddington;2014;95;Великобритания;комедия;Пол Кинг;Бен Уишоу, Николь Кидман;7,2;173068
https://www.kinopoisk.ru//film/3547/;Факультет;The Faculty;1998;104;США;ужасы;Роберт Родригес;Элайджа Вуд, Джош Хартнетт;7,3;146568
https://www.kinopoisk.ru//film/805/;Багровые реки;Les rivires pourpres;2000;106;Франция;триллер;Матьё Кассовиц;Жан Рено, Венсан Кассель;7,5;77905
https://www.kinopoisk.ru//film/1409828/;Виновный;The Guilty;2021;90;США;триллер;Антуан Фукуа;Джейк Джилленхол, Райли Кио;0;42395
https://www.kinopoisk.ru//film/661/;Эрин Брокович;Erin Brockovich;2000;126;США;драма;Стивен Содерберг;Джулия Робертс, Альберт Финни;7,9;99378
https://www.kinopoisk.ru//film/780392/;Заклятие 2;The Conjuring 2;2016;133;Канада;ужасы;Джеймс Ван;Патрик Уилсон, Вера Фармига;7,1;107890
https://www.kinopoisk.ru//film/78753/;Мост в Терабитию;Bridge to Terabithia;2006;93;США;фэнтези;Габор Чупо;Джош Хатчерсон, Аннасофия Робб;7,8;195600
https://www.kinopoisk.ru//film/102130/;Дом у озера;The Lake House;2006;99;США;фэнтези;Алехандро Агрести;Киану Ривз, Сандра Буллок;7,8;211196
https://www.kinopoisk.ru//film/982198/;Астрал 4: Последний ключ;Insidious: The Last Key;2018;103;США;ужасы;Адам Робител;Лин Шэй, Ли Уоннелл;0;66723
https://www.kinopoisk.ru//film/607737/;Глубоководный горизонт;Deepwater Horizon;2016;107;США;боевик;Питер Берг;Марк Уолберг, Курт Рассел;7,2;152120
https://www.kinopoisk.ru//film/102510/;Знамение;Knowing;2009;121;США;фантастика;Алекс Пройас;Николас Кейдж, Роуз Бирн;0;199629
https://www.kinopoisk.ru//film/1991/;Привидение;Ghost;1990;127;США;мелодрама;Джерри Цукер;Патрик Суэйзи, Деми Мур;8,2;309078
https://www.kinopoisk.ru//film/1009513/;Миньоны: Грювитация;Minions: The Rise of Gru;2022;87;США;мультфильм;Кайл Балда;Стив Карелл, Пьер Коффан;0;40247
https://www.kinopoisk.ru//film/1229683/;Миссия: невыполнима. Смертельная расплата, часть 2;Mission: Impossible - Dead Reckoning Part Two;2024;0;США;боевик;Кристофер Маккуорри;Том Круз, Ребекка Фергюсон;0;0
https://www.kinopoisk.ru//film/803422/;Пеле: Рождение легенды;Pel: Birth of a Legend;2015;107;США;биография;Джефф Цимбалист;Кевин де Паула, Леонардо Лима Карвальо;8,2;169895
https://www.kinopoisk.ru//film/79850/;Ночной дозор;no eng title;2004;115;Россия;фэнтези;Тимур Бекмамбетов;Константин Хабенский, Владимир Меньшов;0;192532
https://www.kinopoisk.ru//film/1048255/;Доктор Сон;Doctor Sleep;2019;152;США;триллер;Майк Флэнаган;Юэн Макгрегор, Ребекка Фергюсон;7,3;132033
https://www.kinopoisk.ru//film/1122138/;Мы;Us;2019;116;США;ужасы;Джордан Пил;Лупита Нионго, Уинстон Дьюк;0;113500
https://www.kinopoisk.ru//film/518040/;Диктатор;The Dictator;2012;83;США;комедия;Ларри Чарльз;Саша Барон Коэн, Анна Фэрис;0;140970
https://www.kinopoisk.ru//film/51319/;Милые кости;The Lovely Bones;2009;135;США;фэнтези;Питер Джексон;Сирша Ронан, Стэнли Туччи;7,1;191136
https://www.kinopoisk.ru//film/1142667/;Люби их всех;no eng title;2019;100;Россия;драма;Мария Агранович;Алёна Михайлова, Александр Кузнецов;7,2;145187
https://www.kinopoisk.ru//film/408410/;Гран Торино;Gran Torino;2008;116;США;драма;Клинт Иствуд;Клинт Иствуд, Би Ванг;8,1;296639
https://www.kinopoisk.ru//film/252156/;Гангстер;American Gangster;2007;157;США;драма;Ридли Скотт;Дензел Вашингтон, Рассел Кроу;8,0;198159
https://www.kinopoisk.ru//film/160946/;Первый мститель;Captain America: The First Avenger;2011;119;США;фантастика;Джо Джонстон;Крис Эванс, Хейли Этвелл;0;359152
https://www.kinopoisk.ru//film/6175/;Дневник баскетболиста;The Basketball Diaries;1995;102;США;драма;Скотт Кэлверт;Леонардо ДиКаприо, Марк Уолберг;7,8;110087
https://www.kinopoisk.ru//film/1243552/;Монстры на каникулах: Трансформания;Hotel Transylvania: Transformania;2022;87;США;мультфильм;Дерек Драймон;Брайан Халл, Энди Сэмберг;0;66094
https://www.kinopoisk.ru//film/468/;Взвод;Platoon;1986;120;США;военный;Оливер Стоун;Чарли Шин, Том Беренджер;8,0;75699
https://www.kinopoisk.ru//film/1254052/;Проклятие монахини 2;The Nun II;2023;0;США;ужасы;Майкл Чавес;Таисса Фармига, Бонни Ааронс;0;0
https://www.kinopoisk.ru//film/663715/;Голодные игры: Сойка-пересмешница. Часть II;The Hunger Games: Mockingjay - Part 2;2015;137;США;фантастика;Фрэнсис Лоуренс;Дженнифер Лоуренс, Джош Хатчерсон;0;169463
https://www.kinopoisk.ru//film/7360/;Лучший стрелок;Top Gun;1986;110;США;боевик;Тони Скотт;Том Круз, Келли МакГиллис;7,1;85246
https://www.kinopoisk.ru//film/1258538/;Проклятие. Дом с прислугой 2;Sleeping Beauties;2023;90;США;ужасы;Стюарт Симпсон;Интан Кифли, Джеффри Ричардс;0;0
https://www.kinopoisk.ru//film/840821/;Кот в сапогах 2: Последнее желание;Puss in Boots: The Last Wish;2022;102;США;мультфильм;Джоэль Кроуфорд;Антонио Бандерас, Сальма Хайек;8,1;76804
https://www.kinopoisk.ru//film/1378852/;Тайлер Рейк: Операция по спасению 2;Extraction 2;2023;122;США;боевик;Сэм Харгрейв;Крис Хемсворт, Голшифте Фарахани;0;15285
https://www.kinopoisk.ru//film/1395369/;Леди Баг и Супер-Кот: Пробуждение силы;Ladybug & Cat Noir: Awakening;2023;105;Франция;мультфильм;Джереми Заг;Анук Отбуа, Бенжамин Болен;0;0
https://www.kinopoisk.ru//film/5215684/;Побег из страны роботов;Boonie Bears: Guardian Code;2023;95;Китай;мультфильм;Линь Юнчан;Чжан Вэй, Чжан Бинцзюнь;0;0
https://www.kinopoisk.ru//film/1077781/;Убийцы цветочной луны;Killers of the Flower Moon;2023;206;США;триллер;Мартин Скорсезе;Леонардо ДиКаприо, Роберт Де Ниро;0;0
https://www.kinopoisk.ru//film/5000997/;Air: Большой прыжок;Air;2023;111;США;драма;Бен Аффлек;Мэтт Дэймон, Джейсон Бейтман;7,4;16384
https://www.kinopoisk.ru//film/5264991/;Маша и Медведь: Скажите «Ой!»;no eng title;2023;24;Россия;мультфильм;Артем Наумов;Юлия Зуникова, Борис Кутневич;8,2;41574
https://www.kinopoisk.ru//film/5096161/;Кто убил BlackBerry;BlackBerry;2023;120;Канада;биография;Мэтт Джонсон;Джей Барушель, Гленн Хауэртон;7,4;40594
https://www.kinopoisk.ru//film/1188529/;Достать ножи;Knives Out;2019;130;США;детектив;Райан Джонсон;Дэниэл Крэйг, Ана де Армас;8,1;904607
https://www.kinopoisk.ru//film/535341/;1+1;Intouchables;2011;112;Франция;драма;Оливье Накаш;Франсуа Клюзе, Омар Си;8,8;0
https://www.kinopoisk.ru//film/589290/;Бегущий по лезвию 2049;Blade Runner 2049;2017;164;США;фантастика;Дени Вильнёв;Райан Гослинг, Харрисон Форд;7,8;394171
https://www.kinopoisk.ru//film/397667/;Остров проклятых;Shutter Island;2009;138;США;триллер;Мартин Скорсезе;Леонардо ДиКаприо, Марк Руффало;8,5;826517
https://www.kinopoisk.ru//film/1318972/;Гнев человеческий;Wrath of Man;2021;119;Великобритания;боевик;Гай Ричи;Джейсон Стэйтем, Холт Маккэллани;7,6;0
https://www.kinopoisk.ru//film/4715481/;Дыхание;no eng title;2023;99;Россия;драма;Роман Каримов;Антон Батырев, Ирина Горбачева;0;5242
https://www.kinopoisk.ru//film/5194326/;Яга и книга заклинаний;no eng title;2023;101;Россия;мультфильм;Владимир Саков;Юлия Хлынина, Фёдор Бондарчук;7,8;125201
https://www.kinopoisk.ru//film/4987446/;Без обид;No Hard Feelings;2023;103;США;мелодрама;Джин Ступницки;Дженнифер Лоуренс, Эндрю Барт Фельдман;0;2818
https://www.kinopoisk.ru//film/1108577/;Зеленая книга;Green Book;2018;130;США;биография;Питер Фаррелли;Вигго Мортенсен, Махершала Али;8,4;834740
https://www.kinopoisk.ru//film/5119523/;Схватка с дьяволом;Sympathy for the Devil;2023;90;США;боевик;Юваль Адлер;Николас Кейдж, Юэль Киннаман;0;0
https://www.kinopoisk.ru//film/1134493/;Звук свободы;Sound of Freedom;2022;135;США;боевик;Алехандро Гомес Монтеверде;Джеймс Кэвизел, Мира Сорвино;0;0
https://www.kinopoisk.ru//film/81288/;Трансформеры;Transformers;2007;143;США;фантастика;Майкл Бэй;Шайа ЛаБаф, Меган Фокс;7,6;365576
https://www.kinopoisk.ru//film/8237/;Истинная грусть;Perfect Blue;1998;81;Япония;аниме;Сатоси Кон;Дзюнко Ивао, Рика Мацумото;7,8;27468
https://www.kinopoisk.ru//film/1390793/;Беглец;Kandahar;2022;119;США;боевик;Рик Роман Во;Джерард Батлер, Навид Негабан;0;5849
https://www.kinopoisk.ru//film/689066/;Стражи Галактики;Guardians of the Galaxy;2014;121;США;фантастика;Джеймс Ганн;Крис Пратт, Зои Салдана;7,8;707736
https://www.kinopoisk.ru//film/1209527/;Три тысячи лет желаний;Three Thousand Years of Longing;2022;108;Австралия;фэнтези;Джордж Миллер;Тильда Суинтон, Идрис Эльба;7,2;312177
https://www.kinopoisk.ru//film/683999/;Отель «Гранд Будапешт»;The Grand Budapest Hotel;2014;100;США;комедия;Уэс Андерсон;Рэйф Файнс, Тони Револори;7,9;479584
https://www.kinopoisk.ru//film/4400203/;Молодой человек;no eng title;2022;110;Россия;комедия;Александр Фомин;Павел Табаков, Данила Козловский;7,2;92122
https://www.kinopoisk.ru//film/5189350/;Непослушная;no eng title;2023;107;Россия;мелодрама;Дмитрий Суворов;Александр Петров, Анастасия Резник;0;151755
https://www.kinopoisk.ru//film/677566/;Великая красота;La grande bellezza;2013;141;Италия;драма;Паоло Соррентино;Тони Сервилло, Карло Вердоне;7,7;51331
https://www.kinopoisk.ru//film/435/;Зеленая миля;The Green Mile;1999;189;США;драма;Фрэнк Дарабонт;Том Хэнкс, Дэвид Морс;9,1;907824
https://www.kinopoisk.ru//film/526/;Большой куш;Snatch;2000;104;Великобритания;криминал;Гай Ричи;Джейсон Стэйтем, Стивен Грэм;8,6;545213
https://www.kinopoisk.ru//film/762738/;Джон Уик;John Wick;2014;101;США;боевик;Чад Стахелски;Киану Ривз, Микаэл Нюквист;0;470686
https://www.kinopoisk.ru//film/725190/;Одержимость;Whiplash;2013;106;США;драма;Дэмьен Шазелл;Майлз Теллер, Дж.К. Симмонс;8,4;400262
https://www.kinopoisk.ru//film/689/;Гарри Поттер и философский камень;Harry Potter and the Sorcerer's Stone;2001;152;Великобритания;фэнтези;Крис Коламбус;Дэниэл Рэдклифф, Руперт Гринт;8,3;890252
https://www.kinopoisk.ru//film/5312488/;Наследие;no eng title;2023;0;Россия;драма;Роман Михайлов;Олег Чугунов, Фёдор Лавров;0;1418
https://www.kinopoisk.ru//film/276598/;Драйв;Drive;2011;100;США;криминал;Николас Виндинг Рефн;Райан Гослинг, Кэри Маллиган;7,3;427460
https://www.kinopoisk.ru//film/4686066/;Поехавшая;no eng title;2023;110;Россия;комедия;Антон Маслов;Ольга Лерман, такса Таисия;7,8;47616
https://www.kinopoisk.ru//film/4374/;Пираты Карибского моря: Проклятие Черной жемчужины;Pirates of the Caribbean: The Curse of the Black Pearl;2003;143;США;фэнтези;Гор Вербински;Джонни Депп, Джеффри Раш;8,4;891271
https://www.kinopoisk.ru//film/588/;Американский психопат;American Psycho;2000;102;США;драма;Мэри Хэррон;Кристиан Бэйл, Уиллем Дефо;7,2;183118
https://www.kinopoisk.ru//film/1101569/;День курка;Boss Level;2019;100;США;фантастика;Джо Карнахан;Фрэнк Грилло, Мэл Гибсон;7,2;351294
https://www.kinopoisk.ru//film/4477067/;Уикенд с батей;About My Father;2023;90;США;комедия;Лора Террузо;Себастьян Манискалко, Роберт Де Ниро;0;4896
https://www.kinopoisk.ru//film/4948091/;Нимона;Nimona;2023;101;США;мультфильм;Ник Бруно;Хлоя Грейс Морец, Риз Ахмед;7,6;1887
https://www.kinopoisk.ru//film/1343908/;Достать ножи: Стеклянная луковица;Glass Onion;2022;139;США;детектив;Райан Джонсон;Дэниэл Крэйг, Эдвард Нортон;0;100290
https://www.kinopoisk.ru//film/324/;Поймай меня, если сможешь;Catch Me If You Can;2002;141;США;криминал;Стивен Спилберг;Леонардо ДиКаприо, Том Хэнкс;8,5;690516
https://www.kinopoisk.ru//film/1449831/;Патхан. Схватка со смертью;Pathaan;2023;146;Индия;боевик;Сиддхарт Ананд;Шах Рукх Кхан, Джон Абрахам;0;4304
https://www.kinopoisk.ru//film/409424/;Дюна;Dune: Part One;2021;155;США;фантастика;Дени Вильнёв;Тимоти Шаламе, Ребекка Фергюсон;7,7;700598
https://www.kinopoisk.ru//film/329/;Список Шиндлера;Schindler's List;1993;195;США;драма;Стивен Спилберг;Лиам Нисон, Бен Кингсли;8,8;482394
https://www.kinopoisk.ru//film/1309570/;Человек-паук: Нет пути домой;Spider-Man: No Way Home;2021;148;США;фантастика;Джон Уоттс;Том Холланд, Зендея;7,9;381654
https://www.kinopoisk.ru//film/1345617/;Невыносимая тяжесть огромного таланта;The Unbearable Weight of Massive Talent;2022;105;США;боевик;Том Гормикэн;Николас Кейдж, Педро Паскаль;7,1;49269
https://www.kinopoisk.ru//film/9691/;Бесславные ублюдки;Inglourious Basterds;2009;153;Германия;боевик;Квентин Тарантино;Брэд Питт, Кристоф Вальц;8,0;578432
https://www.kinopoisk.ru//film/741214/;Птичий короб;Bird Box;2018;124;США;ужасы;Сюзанна Бир;Сандра Буллок, Треванте Роудс;0;111784
https://www.kinopoisk.ru//film/1283945/;Война будущего;The Tomorrow War;2021;138;США;фантастика;Крис МакКей;Крис Пратт, Ивонн Страховски;0;98392
https://www.kinopoisk.ru//film/666804/;Астрал: Глава 2;Insidious: Chapter 2;2013;110;США;ужасы;Джеймс Ван;Патрик Уилсон, Роуз Бирн;0;101538
https://www.kinopoisk.ru//film/331893/;Мелодия на два голоса;no eng title;1980;139;СССР;драма;Александр Боголюбов;Евгений Меньшов, Людмила Нильская;0;1837
https://www.kinopoisk.ru//film/786018/;Бивень;Tusk;2014;102;США;ужасы;Кевин Смит;Майкл Паркс, Джастин Лонг;0;90415
https://www.kinopoisk.ru//film/4382899/;X;no eng title;2022;105;США;ужасы;Тай Уэст;Миа Гот, Дженна Ортега;0;21520
https://www.kinopoisk.ru//film/2941/;Армагеддон;Armageddon;1998;144;США;фантастика;Майкл Бэй;Брюс Уиллис, Бен Аффлек;7,8;214070
https://www.kinopoisk.ru//film/621/;Дневник Бриджит Джонс;Bridget Jones's Diary;2001;97;Великобритания;комедия;Шэрон Магуайр;Рене Зеллвегер, Колин Фёрт;7,5;232974
https://www.kinopoisk.ru//film/975402/;Рубеж выживания;Last Sentinel;2023;117;Великобритания;фантастика;Танел Тоом;Кейт Босворт, Люсьен Лависконт;0;1768
https://www.kinopoisk.ru//film/1261977/;После Янга;After Yang;2021;96;США;фантастика;Когонада;Колин Фаррелл, Джоди Тёрнер-Смит;0;13779
https://www.kinopoisk.ru//film/4684810/;Последнее королевство: Семь королей должны умереть;The Last Kingdom: Seven Kings Must Die;2023;111;Великобритания;боевик;Эдвард Базалгетт;Марк Роули, Пекка Странг;0;3148
https://www.kinopoisk.ru//film/462305/;Ирландец;The Irishman;2019;209;США;криминал;Мартин Скорсезе;Роберт Де Ниро, Аль Пачино;7,4;104806
https://www.kinopoisk.ru//film/45146/;Любовь и голуби;no eng title;1984;107;СССР;мелодрама;Владимир Меньшов;Александр Михайлов, Нина Дорошина;8,3;819016
https://www.kinopoisk.ru//film/566283/;Сквозь снег;Snowpiercer;2013;126;Корея;фантастика;Пон Джун-хо;Крис Эванс, Сон Кан-хо;0;174090
https://www.kinopoisk.ru//film/1435858/;На краю;The Ledge;2022;86;Великобритания;триллер;Ховард Дж. Форд;Бриттани Эшворт, Бен Лэмб;0;109743
https://www.kinopoisk.ru//film/4817088/;Питомец Юрского периода. Утраченная тайна;The Adventures of Jurassic Pet: The Lost Secret;2023;84;США;приключения;Райан Беллгардт;Софи Проктор, Майлс Каррин-Мур;0;0
https://www.kinopoisk.ru//film/3491/;Ван Хельсинг;Van Helsing;2004;131;США;фэнтези;Стивен Соммерс;Хью Джекман, Кейт Бекинсейл;7,6;371312
https://www.kinopoisk.ru//film/1178862/;Черепашки-ниндзя: Мутантский разгром;Teenage Mutant Ninja Turtles: Mutant Mayhem;2023;0;США;мультфильм;Джефф Роу;Айо Эдебири, Роуз Бирн;0;0
https://www.kinopoisk.ru//film/925389/;Арахисовый сокол;The Peanut Butter Falcon;2019;97;США;драма;Тайлер Нилсон;Шайа ЛаБаф, Зак Готтзаген;7,5;103170
https://www.kinopoisk.ru//film/851960/;Служанка;Agassi;2016;144;Корея;мелодрама;Пак Чхан-ук;Ким Мин-хи, Ким Тхэ-ри;7,7;131455
https://www.kinopoisk.ru//film/693126/;Город героев;Big Hero 6;2014;105;США;мультфильм;Дон Холл;Райан Поттер, Скотт Эдсит;8,0;302261
https://www.kinopoisk.ru//film/1263384/;Бекки;Becky;2020;93;США;боевик;Джонатан Милотт;Лулу Уилсон, Кевин Джеймс;0;12745
https://www.kinopoisk.ru//film/1047143/;Ничего хорошего в отеле «Эль Рояль»;Bad Times at the El Royale;2018;141;США;триллер;Дрю Годдард;Джефф Бриджес, Синтия Эриво;7,2;236627
https://www.kinopoisk.ru//film/762750/;Месть от кутюр;The Dressmaker;2015;119;Австралия;драма;Джослин Мурхаус;Кейт Уинслет, Джуди Дэвис;7,3;143946
https://www.kinopoisk.ru//film/1297211/;Чрезвычайная ситуация;Bisangseoneon;2021;140;Корея;триллер;Хан Джэ-рим;Ли Бён-хон, Сон Кан-хо;7,2;74053
https://www.kinopoisk.ru//film/462553/;Железная хватка;True Grit;2010;110;США;вестерн;Итан Коэн;Джефф Бриджес, Хейли Стайнфелд;7,6;163081
https://www.kinopoisk.ru//film/7091/;Чумовая пятница;Freaky Friday;2003;97;США;фэнтези;Марк Уотерс;Джейми Ли Кёртис, Линдси Лохан;7,0;79043
https://www.kinopoisk.ru//film/493208/;Холодное сердце;Frozen;2013;102;США;мультфильм;Крис Бак;Кристен Белл, Идина Мензел;7,9;523345
https://www.kinopoisk.ru//film/413447/;2012;2012;2009;158;США;фантастика;Роланд Эммерих;Джон Кьюсак, Аманда Пит;0;356403
https://www.kinopoisk.ru//film/782792/;Шпион;Spy;2015;119;США;боевик;Пол Фиг;Мелисса Маккарти, Джейсон Стэйтем;7,1;251474
https://www.kinopoisk.ru//film/484426/;Каникулы;Vacation;2015;99;США;комедия;Джон Фрэнсис Дейли;Эд Хелмс, Кристина Эпплгейт;0;77810
https://www.kinopoisk.ru//film/887535/;Не/смотря ни на что;Mein Blind Date mit dem Leben;2017;111;Германия;комедия;Марк Ротемунд;Костя Улльман, Якоб Маченц;7,8;118570
https://www.kinopoisk.ru//film/883/;Девять ярдов;The Whole Nine Yards;2000;98;США;комедия;Джонатан Линн;Брюс Уиллис, Мэттью Перри;7,7;141226
https://www.kinopoisk.ru//film/406671/;Луна 2112;Moon;2009;97;Великобритания;фантастика;Дункан Джонс;Сэм Рокуэлл, Кевин Спейси;7,6;172367
https://www.kinopoisk.ru//film/1727/;Дракула;Dracula;1992;128;Великобритания;ужасы;Фрэнсис Форд Коппола;Гари Олдман, Вайнона Райдер;7,8;118791
https://www.kinopoisk.ru//film/546915/;Тихоокеанский рубеж;Pacific Rim;2013;131;США;фантастика;Гильермо дель Торо;Чарли Ханнэм, Идрис Эльба;0;281616
https://www.kinopoisk.ru//film/939411/;Мотылёк;Papillon;2017;133;США;драма;Михаэль Ноер;Чарли Ханнэм, Рами Малек;7,5;109381
https://www.kinopoisk.ru//film/689960/;Валериан и город тысячи планет;Valerian and the City of a Thousand Planets;2017;136;Франция;фантастика;Люк Бессон;Дэйн ДеХаан, Кара Делевинь;0;420087
https://www.kinopoisk.ru//film/4543706/;Не стучи;Koputus;2022;87;Финляндия;ужасы;Йонас Паюнен;Пекка Странг, Инка Каллен;0;5907
https://www.kinopoisk.ru//film/5558/;Талантливый мистер Рипли;The Talented Mr. Ripley;1999;139;США;триллер;Энтони Мингелла;Мэтт Дэймон, Джуд Лоу;7,7;106052
https://www.kinopoisk.ru//film/258941/;Тор;Thor;2011;110;США;фантастика;Кеннет Брана;Крис Хемсворт, Натали Портман;7,1;428853
https://www.kinopoisk.ru//film/1807/;Крик;Scream;1996;111;США;ужасы;Уэс Крэйвен;Нив Кэмпбелл, Кортни Кокс;7,3;107341
https://www.kinopoisk.ru//film/572553/;Маленький принц;Le Petit Prince;2015;108;Франция;мультфильм;Марк Осборн;Джефф Бриджес, Маккензи Фой;8,1;103885
https://www.kinopoisk.ru//film/404366/;Паранормальное явление;Paranormal Activity;2007;86;США;ужасы;Орен Пели;Кэти Физерстон, Мика Слот;0;105150
https://www.kinopoisk.ru//film/1076152/;Неогранённые алмазы;Uncut Gems;2019;135;США;триллер;Бенни Сэфди;Адам Сэндлер, Джулия Фокс;7,2;45324
https://www.kinopoisk.ru//film/119975/;Приют;El orfanato;2007;105;Испания;ужасы;Хуан Антонио Байона;Белен Руэда, Фернандо Кайо;7,1;85062
https://www.kinopoisk.ru//film/575180/;Пираты Карибского моря: Мертвецы не рассказывают сказки;Pirates of the Caribbean: Dead Men Tell No Tales;2017;129;США;фэнтези;Хоаким Роннинг;Джонни Депп, Хавьер Бардем;0;374394
https://www.kinopoisk.ru//film/43970/;Сталкер;no eng title;1979;163;СССР;фантастика;Андрей Тарковский;Александр Кайдановский, Анатолий Солоницын;8,1;136486
https://www.kinopoisk.ru//film/463695/;Любовь и другие лекарства;Love & Other Drugs;2010;113;США;драма;Эдвард Цвик;Джейк Джилленхол, Энн Хэтэуэй;0;134317
https://www.kinopoisk.ru//film/1225587/;Серебряные коньки;no eng title;2020;136;Россия;мелодрама;Михаил Локшин;Фёдор Федотов, Софья Присс;7,6;147430
https://www.kinopoisk.ru//film/1101939/;На границе миров;Grns;2018;110;Швеция;детектив;Али Аббаси;Ева Меландер, Ээро Милонофф;0;18984
https://www.kinopoisk.ru//film/1446132/;Восстание зловещих мертвецов;Evil Dead Rise;2023;96;США;ужасы;Ли Кронин;Лили Салливан, Алисса Сазерленд;0;21334
https://www.kinopoisk.ru//film/1245524/;Зависнуть в Палм-Спрингс;Palm Springs;2020;90;США;комедия;Макс Барбаков;Энди Сэмберг, Кристин Милиоти;7,3;300392
https://www.kinopoisk.ru//film/692861/;Исчезнувшая;Gone Girl;2014;149;США;триллер;Дэвид Финчер;Бен Аффлек, Розамунд Пайк;8,0;578206
https://www.kinopoisk.ru//film/1190387/;Тайлер Рейк: Операция по спасению;Extraction;2020;116;США;боевик;Сэм Харгрейв;Крис Хемсворт, Рудракш Джайсвал;0;79935
https://www.kinopoisk.ru//film/370/;Унесённые призраками;Sen to Chihiro no kamikakushi;2001;125;Япония;аниме;Хаяо Миядзаки;Руми Хиираги, Мию Ирино;8,5;540108
https://www.kinopoisk.ru//film/501333/;Игра на понижение;The Big Short;2015;130;США;драма;Адам Маккей;Кристиан Бэйл, Стив Карелл;7,4;279413
https://www.kinopoisk.ru//film/1283955/;Вавилон;Babylon;2022;189;США;драма;Дэмьен Шазелл;Диего Кальва, Марго Робби;7,5;48586
https://www.kinopoisk.ru//film/316376/;На Западном фронте без перемен;Im Westen nichts Neues;2022;148;Германия;военный;Эдвард Бергер;Феликс Каммерер, Альбрехт Шух;7,6;62956
https://www.kinopoisk.ru//film/572032/;Топ Ган: Мэверик;Top Gun: Maverick;2022;130;США;боевик;Джозеф Косински;Том Круз, Майлз Теллер;7,7;103278
https://www.kinopoisk.ru//film/328/;Властелин колец: Братство Кольца;The Lord of the Rings: The Fellowship of the Ring;2001;178;Новая;фэнтези;Питер Джексон;Элайджа Вуд, Иэн Маккеллен;8,6;623886
https://www.kinopoisk.ru//film/342/;Криминальное чтиво;Pulp Fiction;1994;154;США;криминал;Квентин Тарантино;Джон Траволта, Сэмюэл Л. Джексон;8,6;724913
https://www.kinopoisk.ru//film/1267204/;Назад к динозаврам;Timescape;2022;80;Канада;фантастика;Аристоменис Цирбас;Софиан Оленюк, Лола Россиньоль-Артс;0;1221
https://www.kinopoisk.ru//film/1013343/;Вонка;Wonka;2023;0;США;мюзикл;Пол Кинг;Тимоти Шаламе, Оливия Колман;0;0
https://www.kinopoisk.ru//film/326/;Побег из Шоушенка;The Shawshank Redemption;1994;142;США;драма;Фрэнк Дарабонт;Тим Роббинс, Морган Фриман;9,1;944459
https://www.kinopoisk.ru//film/32898/;Достучаться до небес;Knockin' on Heaven's Door;1997;87;Германия;драма;Томас Ян;Тиль Швайгер, Ян Йозеф Лиферс;8,6;610862
