Ссылка;Название;Название ин.;Дата выхода;Длительность;Страна;Жанр;Режиссёр;В главных ролях;РейтингКол-во оценок
https://www.kinopoisk.ru//film/399/;Храброе сердце;Braveheart;1995;178;США;история;Мэл Гибсон;Мэл Гибсон, Софи Марсо;8,3;298371
https://www.kinopoisk.ru//film/786018/;Бивень;Tusk;2014;102;США;ужасы;Кевин Смит;Майкл Паркс, Джастин Лонг;5,7;90464
https://www.kinopoisk.ru//film/663055/;Глубокие воды;Deep Water;2022;115;США;триллер;Эдриан Лайн;Бен Аффлек, Ана де Армас;5,7;25844
https://www.kinopoisk.ru//film/4484/;Мумия;The Mummy;1999;124;США;фэнтези;Стивен Соммерс;Брендан Фрейзер, Рэйчел Вайс;7,8;325558
https://www.kinopoisk.ru//film/669260/;Нимфоманка: Часть 1;Nymphomaniac: Vol. I;2013;117;Дания;драма;Ларс фон Триер;Шарлотта Генсбур, Стэйси Мартин;7,1;121294
https://www.kinopoisk.ru//film/5622/;Сонная Лощина;Sleepy Hollow;1999;105;США;триллер;Тим Бёртон;Джонни Депп, Кристина Риччи;7,9;292638
https://www.kinopoisk.ru//film/703187/;Восточный ветер;Ostwind;2013;106;Германия;приключения;Катя фон Гарнье;Ханна Бинке, Марвин Линке;8,2;95774
https://www.kinopoisk.ru//film/897888/;Селфи;no eng title;2017;112;Россия;триллер;Николай Хомерики;Константин Хабенский, Юлия Хлынина;6,0;52837
https://www.kinopoisk.ru//film/5212149/;Мумиёшки;Momias;2023;88;Испания;мультфильм;Хуан Хесус Гарсиа Галоча;Ана Эстер Альборг, Розер Альдабо Арнау;6,6;1370
https://www.kinopoisk.ru//film/504465/;Полночь в Париже;Midnight in Paris;2011;94;США;фэнтези;Вуди Аллен;Оуэн Уилсон, Марион Котийяр;7,8;206480
https://www.kinopoisk.ru//film/277328/;Варкрафт;Warcraft;2016;123;США;фэнтези;Дункан Джонс;Трэвис Фиммел, Пола Пэттон;7,6;372197
https://www.kinopoisk.ru//film/346/;12 разгневанных мужчин;12 Angry Men;1956;96;США;драма;Сидни Люмет;Генри Фонда, Мартин Болсам;8,5;125721
https://www.kinopoisk.ru//film/420475/;Секс в большом городе 2;Sex and the City 2;2010;146;США;драма;Майкл Патрик Кинг;Сара Джессика Паркер, Ким Кэтролл;6,2;67495
https://www.kinopoisk.ru//film/1246627/;Дружить по-русски!;Insparables;2019;94;Франция;комедия;Варант Суджян;Ахмед Силла, Альбан Иванов;7,1;187746
https://www.kinopoisk.ru//film/8240/;Навсикая из долины ветров;Kaze no tani no Naushika;1984;117;Япония;аниме;Хаяо Миядзаки;Суми Симамото, Махито Цудзимура;8,2;75107
https://www.kinopoisk.ru//film/1991/;Привидение;Ghost;1990;127;США;мелодрама;Джерри Цукер;Патрик Суэйзи, Деми Мур;8,2;309194
https://www.kinopoisk.ru//film/782792/;Шпион;Spy;2015;119;США;боевик;Пол Фиг;Мелисса Маккарти, Джейсон Стэйтем;7,1;251499
https://www.kinopoisk.ru//film/1398967/;Её заветное желание;Josee to Tora to Sakana-tachi;2020;99;Япония;аниме;Котаро Тамура;Кая Киёхара, Таиси Накагава;8,1;62644
https://www.kinopoisk.ru//film/1249172/;Последний богатырь: Корень зла;no eng title;2020;121;Россия;фэнтези;Дмитрий Дьяченко;Виктор Хориняк, Мила Сивацкая;7,1;297296
https://www.kinopoisk.ru//film/4837783/;Тоннель в лето, выход прощаний;Natsu e no tunnel, Sayonara no deguchi;2022;83;Япония;аниме;Томохиса Тагути;Мариэ Иитоё, Одзи Судзука;7,6;1802
https://www.kinopoisk.ru//film/4695/;Лицо со шрамом;Scarface;1983;170;США;драма;Брайан Де Пальма;Аль Пачино, Стивен Бауэр;8,2;242267
https://www.kinopoisk.ru//film/608559/;И грянул шторм;The Finest Hours;2016;117;США;боевик;Крэйг Гиллеспи;Крис Пайн, Кейси Аффлек;7,0;62176
https://www.kinopoisk.ru//film/1294123/;Матрица: Воскрешение;The Matrix Resurrections;2021;148;США;фантастика;Лана Вачовски;Киану Ривз, Кэрри-Энн Мосс;5,7;171922
https://www.kinopoisk.ru//film/667667/;Дом с паранормальными явлениями;A Haunted House;2013;80;США;ужасы;Майкл Тиддес;Марлон Уайанс, Эссенс Эткинс;5,7;92029
https://www.kinopoisk.ru//film/983177/;8 подруг Оушена;Ocean's Eight;2018;110;США;боевик;Гэри Росс;Сандра Буллок, Кейт Бланшетт;6,7;183587
https://www.kinopoisk.ru//film/1254052/;Проклятие монахини 2;The Nun II;2023;0;США;ужасы;Майкл Чавес;Таисса Фармига, Бонни Ааронс;0;0
https://www.kinopoisk.ru//film/43646/;Седьмое небо;no eng title;1971;98;СССР;мелодрама;Эдуард Бочаров;Алла Ларионова, Николай Рыбников;6,5;612
https://www.kinopoisk.ru//film/2342/;Бездна;The Abyss;1989;140;США;фантастика;Джеймс Кэмерон;Эд Харрис, Мэри Элизабет Мастрантонио;7,8;52939
https://www.kinopoisk.ru//film/471/;Крепкий орешек;Die Hard;1988;133;США;боевик;Джон МакТирнан;Брюс Уиллис, Алан Рикман;8,0;310008
https://www.kinopoisk.ru//film/263447/;Зеркала;Mirrors;2008;110;США;ужасы;Александр Ажа;Кифер Сазерленд, Пола Пэттон;7,1;164612
https://www.kinopoisk.ru//film/7121/;Парк Юрского периода;Jurassic Park;1993;127;США;приключения;Стивен Спилберг;Сэм Нил, Лора Дерн;7,8;210556
https://www.kinopoisk.ru//film/1332213/;Крид 3;Creed III;2023;116;США;драма;Майкл Б. Джордан;Майкл Б. Джордан, Тесса Томпсон;6,3;10722
https://www.kinopoisk.ru//film/93377/;Типа крутые легавые;Hot Fuzz;2007;121;Великобритания;боевик;Эдгар Райт;Саймон Пегг, Ник Фрост;7,6;241418
https://www.kinopoisk.ru//film/596227/;Кровью и потом: Анаболики;Pain & Gain;2013;129;США;криминал;Майкл Бэй;Марк Уолберг, Дуэйн Джонсон;6,5;148353
https://www.kinopoisk.ru//film/714185/;Проект «Адам»;The Adam Project;2022;106;США;фантастика;Шон Леви;Райан Рейнольдс, Уокер Скобелл;6,6;66505
https://www.kinopoisk.ru//film/468562/;Том и Джерри;Tom and Jerry;2021;101;США;комедия;Тим Стори;Хлоя Грейс Морец, Майкл Пенья;6,8;227321
https://www.kinopoisk.ru//film/4536580/;Баба Яга спасает мир;no eng title;2023;0;Россия;комедия;Карен Захаров;Глафира Тарханова, Людмила Артемьева;0;0
https://www.kinopoisk.ru//film/4385/;Страх и ненависть в Лас-Вегасе;Fear and Loathing in Las Vegas;1998;118;США;драма;Терри Гиллиам;Джонни Депп, Бенисио Дель Торо;7,6;165990
https://www.kinopoisk.ru//film/1236433/;Вальдо;Last Looks;2021;111;США;триллер;Тим Киркби;Чарли Ханнэм, Мэл Гибсон;6,8;83765
https://www.kinopoisk.ru//film/1807/;Крик;Scream;1996;111;США;ужасы;Уэс Крэйвен;Нив Кэмпбелл, Кортни Кокс;7,3;107380
https://www.kinopoisk.ru//film/1008444/;Дэдпул 3;Deadpool 3;2024;0;США;фантастика;Шон Леви;Райан Рейнольдс, Морена Баккарин;0;0
https://www.kinopoisk.ru//film/2602/;Царство небесное;Kingdom of Heaven;2005;145;США;боевик;Ридли Скотт;Орландо Блум, Ева Грин;7,6;168404
https://www.kinopoisk.ru//film/4543706/;Не стучи;Koputus;2022;87;Финляндия;ужасы;Йонас Паюнен;Пекка Странг, Инка Каллен;5,1;6030
https://www.kinopoisk.ru//film/493208/;Холодное сердце;Frozen;2013;102;США;мультфильм;Крис Бак;Кристен Белл, Идина Мензел;7,9;523594
https://www.kinopoisk.ru//film/1076152/;Неогранённые алмазы;Uncut Gems;2019;135;США;триллер;Бенни Сэфди;Адам Сэндлер, Джулия Фокс;7,2;45336
https://www.kinopoisk.ru//film/461972/;Самый пьяный округ в мире;Lawless;2012;116;США;драма;Джон Хиллкоут;Шайа ЛаБаф, Том Харди;7,5;206505
https://www.kinopoisk.ru//film/1152188/;В тихом омуте;I See You;2019;98;США;триллер;Адам Рэндолл;Хелен Хант, Джон Тенни;6,9;77326
https://www.kinopoisk.ru//film/463695/;Любовь и другие лекарства;Love & Other Drugs;2010;113;США;драма;Эдвард Цвик;Джейк Джилленхол, Энн Хэтэуэй;6,9;134341
https://www.kinopoisk.ru//film/1435413/;Спенсер;Spencer;2021;117;Великобритания;биография;Пабло Ларраин;Кристен Стюарт, Джек Фартинг;6,2;24011
https://www.kinopoisk.ru//film/463531/;Приключения мистера Пибоди и Шермана;Mr. Peabody & Sherman;2014;90;США;мультфильм;Роб Минкофф;Тай Бурелл, Макс Чарльз;6,7;38440
https://www.kinopoisk.ru//film/512784/;С любовью, Рози;Love, Rosie;2014;102;Великобритания;мелодрама;Кристиан Диттер;Лили Коллинз, Сэм Клафлин;7,7;160053
https://www.kinopoisk.ru//film/4499408/;Создатель;The Creator;2023;0;США;фантастика;Гарет Эдвардс;Джон Дэвид Вашингтон, Ральф Айнесон;0;0
https://www.kinopoisk.ru//film/428715/;Турист;The Tourist;2010;103;США;боевик;Флориан Хенкель фон Доннерсмарк;Джонни Депп, Анджелина Джоли;6,8;180646
https://www.kinopoisk.ru//film/661/;Эрин Брокович;Erin Brockovich;2000;126;США;драма;Стивен Содерберг;Джулия Робертс, Альберт Финни;7,9;99398
https://www.kinopoisk.ru//film/231150/;Большой Стэн;Big Stan;2007;104;США;боевик;Роб Шнайдер;Роб Шнайдер, Дэвид Кэрредин;6,9;129131
https://www.kinopoisk.ru//film/925669/;Идеальные незнакомцы;Perfetti sconosciuti;2015;96;Италия;драма;Паоло Дженовезе;Джузеппе Баттистон, Анна Фольетта;7,7;192240
https://www.kinopoisk.ru//film/395138/;Пропавшая Меган;Megan Is Missing;2011;89;США;ужасы;Майкл Гои;Эмбер Перкинс, Рэйчел Куинн;5,0;8084
https://www.kinopoisk.ru//film/4499782/;Джерри и Мардж играют по-крупному;Jerry & Marge Go Large;2022;96;США;драма;Дэвид Фрэнкел;Брайан Крэнстон, Аннетт Бенинг;6,9;6921
https://www.kinopoisk.ru//film/740644/;Ярость;Fury;2014;134;США;боевик;Дэвид Эйр;Брэд Питт, Логан Лерман;7,4;287969
https://www.kinopoisk.ru//film/4067/;Голый пистолет;The Naked Gun: From the Files of Police Squad!;1988;85;США;детектив;Дэвид Цукер;Лесли Нильсен, Присцилла Пресли;7,4;77912
https://www.kinopoisk.ru//film/4546095/;Астрал. Женщина в черном;From Black;2023;100;США;ужасы;Томас Маркезе;Анна Кэмп, Джон Алес;4,2;2010
https://www.kinopoisk.ru//film/1210742/;Мармадюк;Marmaduke;2022;88;США;мультфильм;Марк А.З. Диппе;Пит Дэвидсон, Дж.К. Симмонс;6,7;4045
https://www.kinopoisk.ru//film/462356/;Уцелевший;Lone Survivor;2013;116;США;военный;Питер Берг;Марк Уолберг, Тейлор Китч;7,1;124971
https://www.kinopoisk.ru//film/4382899/;X;no eng title;2022;105;США;ужасы;Тай Уэст;Миа Гот, Дженна Ортега;6,1;21528
https://www.kinopoisk.ru//film/694633/;Хоббит: Битва пяти воинств;The Hobbit: The Battle of the Five Armies;2014;144;Новая;фэнтези;Питер Джексон;Мартин Фриман, Иэн Маккеллен;7,9;376971
https://www.kinopoisk.ru//film/4674762/;Кривые линии бога;Los renglones torcidos de Dios;2021;154;Испания;детектив;Ориол Паоло;Барбара Ленни, Эдуард Фернандес;7,1;6815
https://www.kinopoisk.ru//film/8147/;Русалочка;The Little Mermaid;1989;83;США;мультфильм;Рон Клементс;Джоди Бенсон, Пэт Кэрролл;8,2;217499
https://www.kinopoisk.ru//film/1112990/;Мать;The Mother;2023;115;США;боевик;Ники Каро;Дженнифер Лопес, Люси Паэс;5,6;4694
https://www.kinopoisk.ru//film/1378852/;Тайлер Рейк: Операция по спасению 2;Extraction 2;2023;122;США;боевик;Сэм Харгрейв;Крис Хемсворт, Голшифте Фарахани;6,9;15407
https://www.kinopoisk.ru//film/5322925/;Кукла. Реинкарнация зла;Home for Rent;2023;124;Таиланд;ужасы;Сопон Сукдаписит;Нитта Йираюнгюрн, Суколлават Канарот;6,2;638
https://www.kinopoisk.ru//film/5000997/;Air: Большой прыжок;Air;2023;111;США;драма;Бен Аффлек;Мэтт Дэймон, Джейсон Бейтман;7,4;16494
https://www.kinopoisk.ru//film/1077781/;Убийцы цветочной луны;Killers of the Flower Moon;2023;206;США;триллер;Мартин Скорсезе;Леонардо ДиКаприо, Роберт Де Ниро;0;0
https://www.kinopoisk.ru//film/1071383/;Как поживаете?;Kimitachi wa Dou Ikiru ka?;2023;124;Япония;аниме;Хаяо Миядзаки;Такуя Кимура, Дзюн Кунимура;0;0
https://www.kinopoisk.ru//film/417583/;Джек Ричер;Jack Reacher;2012;130;США;боевик;Кристофер Маккуорри;Том Круз, Розамунд Пайк;7,2;242132
https://www.kinopoisk.ru//film/81288/;Трансформеры;Transformers;2007;143;США;фантастика;Майкл Бэй;Шайа ЛаБаф, Меган Фокс;7,6;366005
https://www.kinopoisk.ru//film/589290/;Бегущий по лезвию 2049;Blade Runner 2049;2017;164;США;фантастика;Дени Вильнёв;Райан Гослинг, Харрисон Форд;7,8;394279
https://www.kinopoisk.ru//film/5096161/;Кто убил BlackBerry;BlackBerry;2023;120;Канада;биография;Мэтт Джонсон;Джей Барушель, Гленн Хауэртон;7,4;40993
https://www.kinopoisk.ru//film/741214/;Птичий короб;Bird Box;2018;124;США;ужасы;Сюзанна Бир;Сандра Буллок, Треванте Роудс;6,8;111873
https://www.kinopoisk.ru//film/5119523/;Схватка с дьяволом;Sympathy for the Devil;2023;90;США;боевик;Юваль Адлер;Николас Кейдж, Юэль Киннаман;0;0
https://www.kinopoisk.ru//film/1188529/;Достать ножи;Knives Out;2019;130;США;детектив;Райан Джонсон;Дэниэл Крэйг, Ана де Армас;8,1;905161
https://www.kinopoisk.ru//film/1134493/;Звук свободы;Sound of Freedom;2022;135;США;боевик;Алехандро Гомес Монтеверде;Джеймс Кэвизел, Мира Сорвино;0;0
https://www.kinopoisk.ru//film/5264991/;Маша и Медведь: Скажите «Ой!»;no eng title;2023;24;Россия;мультфильм;Артем Наумов;Юлия Зуникова, Борис Кутневич;8,2;43210
https://www.kinopoisk.ru//film/4987446/;Без обид;No Hard Feelings;2023;103;США;мелодрама;Джин Ступницки;Дженнифер Лоуренс, Эндрю Барт Фельдман;6,4;2871
https://www.kinopoisk.ru//film/1437923/;Наполеон;Napoleon;2023;158;Великобритания;биография;Ридли Скотт;Хоакин Феникс, Ванесса Кирби;0;0
https://www.kinopoisk.ru//film/1318972/;Гнев человеческий;Wrath of Man;2021;119;Великобритания;боевик;Гай Ричи;Джейсон Стэйтем, Холт Маккэллани;7,6;0
https://www.kinopoisk.ru//film/397667/;Остров проклятых;Shutter Island;2009;138;США;триллер;Мартин Скорсезе;Леонардо ДиКаприо, Марк Руффало;8,5;826896
https://www.kinopoisk.ru//film/324/;Поймай меня, если сможешь;Catch Me If You Can;2002;141;США;криминал;Стивен Спилберг;Леонардо ДиКаприо, Том Хэнкс;8,5;690852
https://www.kinopoisk.ru//film/535341/;1+1;Intouchables;2011;112;Франция;драма;Оливье Накаш;Франсуа Клюзе, Омар Си;8,8;0
https://www.kinopoisk.ru//film/5194326/;Яга и книга заклинаний;no eng title;2023;101;Россия;мультфильм;Владимир Саков;Юлия Хлынина, Фёдор Бондарчук;7,8;125990
https://www.kinopoisk.ru//film/1345617/;Невыносимая тяжесть огромного таланта;The Unbearable Weight of Massive Talent;2022;105;США;боевик;Том Гормикэн;Николас Кейдж, Педро Паскаль;7,1;49317
https://www.kinopoisk.ru//film/4715481/;Дыхание;no eng title;2023;99;Россия;драма;Роман Каримов;Антон Батырев, Ирина Горбачева;6,8;5314
https://www.kinopoisk.ru//film/1108577/;Зеленая книга;Green Book;2018;130;США;биография;Питер Фаррелли;Вигго Мортенсен, Махершала Али;8,4;835039
https://www.kinopoisk.ru//film/1390793/;Беглец;Kandahar;2022;119;США;боевик;Рик Роман Во;Джерард Батлер, Навид Негабан;6,0;5918
https://www.kinopoisk.ru//film/5189350/;Непослушная;no eng title;2023;107;Россия;мелодрама;Дмитрий Суворов;Александр Петров, Анастасия Резник;5,5;151950
https://www.kinopoisk.ru//film/683999/;Отель «Гранд Будапешт»;The Grand Budapest Hotel;2014;100;США;комедия;Уэс Андерсон;Рэйф Файнс, Тони Револори;7,9;479676
https://www.kinopoisk.ru//film/762738/;Джон Уик;John Wick;2014;101;США;боевик;Чад Стахелски;Киану Ривз, Микаэл Нюквист;7,0;470868
https://www.kinopoisk.ru//film/689066/;Стражи Галактики;Guardians of the Galaxy;2014;121;США;фантастика;Джеймс Ганн;Крис Пратт, Зои Салдана;7,8;707856
https://www.kinopoisk.ru//film/4400203/;Молодой человек;no eng title;2022;110;Россия;комедия;Александр Фомин;Павел Табаков, Данила Козловский;7,2;93151
https://www.kinopoisk.ru//film/5215684/;Побег из страны роботов;Boonie Bears: Guardian Code;2023;95;Китай;мультфильм;Линь Юнчан;Чжан Вэй, Чжан Бинцзюнь;0;0
https://www.kinopoisk.ru//film/1309570/;Человек-паук: Нет пути домой;Spider-Man: No Way Home;2021;148;США;фантастика;Джон Уоттс;Том Холланд, Зендея;7,9;381780
https://www.kinopoisk.ru//film/725190/;Одержимость;Whiplash;2013;106;США;драма;Дэмьен Шазелл;Майлз Теллер, Дж.К. Симмонс;8,4;400429
https://www.kinopoisk.ru//film/409424/;Дюна;Dune: Part One;2021;155;США;фантастика;Дени Вильнёв;Тимоти Шаламе, Ребекка Фергюсон;7,7;700707
https://www.kinopoisk.ru//film/1209527/;Три тысячи лет желаний;Three Thousand Years of Longing;2022;108;Австралия;фэнтези;Джордж Миллер;Тильда Суинтон, Идрис Эльба;7,2;312377
https://www.kinopoisk.ru//film/276598/;Драйв;Drive;2011;100;США;криминал;Николас Виндинг Рефн;Райан Гослинг, Кэри Маллиган;7,3;427933
https://www.kinopoisk.ru//film/526/;Большой куш;Snatch;2000;104;Великобритания;криминал;Гай Ричи;Джейсон Стэйтем, Стивен Грэм;8,6;545421
https://www.kinopoisk.ru//film/435/;Зеленая миля;The Green Mile;1999;189;США;драма;Фрэнк Дарабонт;Том Хэнкс, Дэвид Морс;9,1;908004
https://www.kinopoisk.ru//film/4374/;Пираты Карибского моря: Проклятие Черной жемчужины;Pirates of the Caribbean: The Curse of the Black Pearl;2003;143;США;фэнтези;Гор Вербински;Джонни Депп, Джеффри Раш;8,4;891545
https://www.kinopoisk.ru//film/4686066/;Поехавшая;no eng title;2023;110;Россия;комедия;Антон Маслов;Ольга Лерман, такса Таисия;7,7;47679
https://www.kinopoisk.ru//film/689/;Гарри Поттер и философский камень;Harry Potter and the Sorcerer's Stone;2001;152;Великобритания;фэнтези;Крис Коламбус;Дэниэл Рэдклифф, Руперт Гринт;8,3;890477
https://www.kinopoisk.ru//film/677566/;Великая красота;La grande bellezza;2013;141;Италия;драма;Паоло Соррентино;Тони Сервилло, Карло Вердоне;7,7;51401
https://www.kinopoisk.ru//film/401177/;Сумерки;Twilight;2008;122;США;фэнтези;Кэтрин Хардвик;Кристен Стюарт, Роберт Паттинсон;6,7;353279
https://www.kinopoisk.ru//film/1343908/;Достать ножи: Стеклянная луковица;Glass Onion;2022;139;США;детектив;Райан Джонсон;Дэниэл Крэйг, Эдвард Нортон;6,9;100367
https://www.kinopoisk.ru//film/4477067/;Уикенд с батей;About My Father;2023;90;США;комедия;Лора Террузо;Себастьян Манискалко, Роберт Де Ниро;6,2;4936
https://www.kinopoisk.ru//film/1283955/;Вавилон;Babylon;2022;189;США;драма;Дэмьен Шазелл;Диего Кальва, Марго Робби;7,5;48646
https://www.kinopoisk.ru//film/4948091/;Нимона;Nimona;2023;101;США;мультфильм;Ник Бруно;Хлоя Грейс Морец, Риз Ахмед;7,6;1950
https://www.kinopoisk.ru//film/410/;Донни Дарко;Donnie Darko;2001;113;США;фантастика;Ричард Келли;Джейк Джилленхол, Джена Мэлоун;7,6;153823
https://www.kinopoisk.ru//film/588/;Американский психопат;American Psycho;2000;102;США;драма;Мэри Хэррон;Кристиан Бэйл, Уиллем Дефо;7,2;183198
https://www.kinopoisk.ru//film/1446132/;Восстание зловещих мертвецов;Evil Dead Rise;2023;96;Ирландия;ужасы;Ли Кронин;Лили Салливан, Алисса Сазерленд;6,5;21389
https://www.kinopoisk.ru//film/167491/;Шаг вперед;Step Up;2006;104;США;драма;Энн Флетчер;Ченнинг Татум, Дженна Дуан;7,6;145897
https://www.kinopoisk.ru//film/1164520/;Гренландия;Greenland;2020;119;США;боевик;Рик Роман Во;Джерард Батлер, Морена Баккарин;6,5;105108
https://www.kinopoisk.ru//film/4439933/;Пантафа — пожирательница душ;Pantafa;2022;105;Италия;ужасы;Эмануеле Скаринджи;Кася Смутняк, Грета Санти;0;0
https://www.kinopoisk.ru//film/23737/;Одержимость;Wicker Park;2004;114;США;триллер;Пол Макгиган;Джош Хартнетт, Роуз Бирн;7,8;150393
https://www.kinopoisk.ru//film/496943/;Форсаж 5;Fast Five;2011;130;США;боевик;Джастин Лин;Вин Дизель, Пол Уокер;7,6;232979
https://www.kinopoisk.ru//film/1150048/;Капкан;Crawl;2019;87;США;ужасы;Александр Ажа;Кая Скоделарио, Барри Пеппер;6,1;52316
https://www.kinopoisk.ru//film/1396816/;Реинкарнация. Новая глава;Run Rabbit Run;2023;100;Австралия;ужасы;Даина Рейд;Сара Снук, Лили Латорре;5,0;773
https://www.kinopoisk.ru//film/566283/;Сквозь снег;Snowpiercer;2013;126;Корея;фантастика;Пон Джун-хо;Крис Эванс, Сон Кан-хо;6,8;174151
https://www.kinopoisk.ru//film/706655/;Как приручить дракона 3;How to Train Your Dragon: The Hidden World;2019;104;США;мультфильм;Дин ДеБлуа;Джей Барушель, Америка Феррера;7,7;269903
https://www.kinopoisk.ru//film/468466/;Гравитация;Gravity;2013;90;США;фантастика;Альфонсо Куарон;Сандра Буллок, Джордж Клуни;7,5;263293
https://www.kinopoisk.ru//film/1009513/;Миньоны: Грювитация;Minions: The Rise of Gru;2022;87;США;мультфильм;Кайл Балда;Стив Карелл, Пьер Коффан;6,6;40266
https://www.kinopoisk.ru//film/259892/;Паприка;Paprika;2006;90;Япония;аниме;Сатоси Кон;Мэгуми Хаясибара, Тору Фуруя;7,7;42667
https://www.kinopoisk.ru//film/1122138/;Мы;Us;2019;116;США;ужасы;Джордан Пил;Лупита Нионго, Уинстон Дьюк;6,3;113519
https://www.kinopoisk.ru//film/830906/;В погоне за Бонни и Клайдом;The Highwaymen;2019;132;США;триллер;Джон Ли Хэнкок;Кевин Костнер, Вуди Харрельсон;6,9;50371
https://www.kinopoisk.ru//film/621/;Дневник Бриджит Джонс;Bridget Jones's Diary;2001;97;Великобритания;комедия;Шэрон Магуайр;Рене Зеллвегер, Колин Фёрт;7,5;233069
https://www.kinopoisk.ru//film/894027/;Форсаж 8;The Fate of the Furious;2017;136;США;боевик;Ф. Гэри Грей;Вин Дизель, Дуэйн Джонсон;6,2;207394
https://www.kinopoisk.ru//film/252156/;Гангстер;American Gangster;2007;157;США;драма;Ридли Скотт;Дензел Вашингтон, Рассел Кроу;8,0;198179
https://www.kinopoisk.ru//film/279600/;Явление;The Happening;2008;86;Индия;фантастика;М. Найт Шьямалан;Марк Уолберг, Зои Дешанель;6,3;119110
https://www.kinopoisk.ru//film/797840/;Фантастические твари и где они обитают;Fantastic Beasts and Where to Find Them;2016;132;Великобритания;фэнтези;Дэвид Йейтс;Эдди Редмэйн, Кэтрин Уотерстон;7,6;465677
https://www.kinopoisk.ru//film/1108495/;Аэронавты;The Aeronauts;2019;100;Великобритания;приключения;Том Харпер;Эдди Редмэйн, Фелисити Джонс;6,6;11373
https://www.kinopoisk.ru//film/7360/;Лучший стрелок;Top Gun;1986;110;США;боевик;Тони Скотт;Том Круз, Келли МакГиллис;7,1;85301
https://www.kinopoisk.ru//film/79834/;Автостопом по галактике;The Hitchhiker's Guide to the Galaxy;2005;109;Великобритания;фантастика;Гарт Дженнингс;Мартин Фриман, Ясин Бей;7,1;143764
https://www.kinopoisk.ru//film/4511979/;За гранью времени;The Fearway;2023;81;США;ужасы;Слободан Гайич;Шеннон Далонзо, Саймон Филлипс;5,2;6778
https://www.kinopoisk.ru//film/1273140/;Ужасающий 2;Terrifier 2;2022;138;США;ужасы;Дэмиен Леоне;Лорен ЛаВера, Дэвид Ховард Торнтон;6,3;15756
https://www.kinopoisk.ru//film/570402/;Аватар 3;Avatar 3;2025;0;США;фантастика;Джеймс Кэмерон;Зои Салдана, Джек Чемпион;0;0
https://www.kinopoisk.ru//film/4294267/;Неувольняемый;Irrductible;2022;83;Франция;комедия;Жером Коммандёр;Жером Коммандёр, Летиция Дош;7,0;94659
https://www.kinopoisk.ru//film/8408/;Гарри Поттер и Кубок огня;Harry Potter and the Goblet of Fire;2005;157;Великобритания;фэнтези;Майк Ньюэлл;Дэниэл Рэдклифф, Руперт Гринт;7,9;512130
https://www.kinopoisk.ru//film/271806/;Шрэк навсегда;Shrek Forever After;2010;90;США;мультфильм;Майк Митчелл;Майк Майерс, Эдди Мерфи;7,0;194487
https://www.kinopoisk.ru//film/278208/;Солдаты неудачи;Tropic Thunder;2008;121;США;боевик;Бен Стиллер;Бен Стиллер, Роберт Дауни мл.;6,8;113783
https://www.kinopoisk.ru//film/12090/;Мистер и миссис Смит;Mr. & Mrs. Smith;2005;120;США;боевик;Даг Лайман;Брэд Питт, Анджелина Джоли;7,5;327234
https://www.kinopoisk.ru//film/9299/;Невыносимая легкость бытия;The Unbearable Lightness of Being;1988;172;США;драма;Филип Кауфман;Дэниэл Дэй-Льюис, Жюльет Бинош;7,3;8296
https://www.kinopoisk.ru//film/1142667/;Люби их всех;no eng title;2019;100;Россия;драма;Мария Агранович;Алёна Михайлова, Александр Кузнецов;7,2;145278
https://www.kinopoisk.ru//film/38904/;Индиана Джонс и Королевство хрустального черепа;Indiana Jones and the Kingdom of the Crystal Skull;2008;123;США;фантастика;Стивен Спилберг;Харрисон Форд, Кейт Бланшетт;6,9;115163
https://www.kinopoisk.ru//film/4815/;От заката до рассвета;From Dusk Till Dawn;1995;108;США;криминал;Роберт Родригес;Джордж Клуни, Квентин Тарантино;7,8;258814
https://www.kinopoisk.ru//film/43744/;Шестнадцатая весна;no eng title;1963;87;СССР;мелодрама;Ярополк Лапшин;Владимир Гоголинский, Роза Макагонова;6,9;530
https://www.kinopoisk.ru//film/4545782/;На пороге смерти;Viejos;2022;95;Испания;ужасы;Рауль Сересо;Сорион Эгилеор, Густаво Сальмерон;5,0;258
https://www.kinopoisk.ru//film/933307/;Опасная игра Слоун;Miss Sloane;2016;132;США;драма;Джон Мэдден;Джессика Честейн, Марк Стронг;7,8;182954
https://www.kinopoisk.ru//film/1005848/;Удивительная миссис Мэй;The Children Act;2017;105;Великобритания;драма;Ричард Эйр;Эмма Томпсон, Финн Уайтхед;7,2;38226
https://www.kinopoisk.ru//film/4317395/;Добро пожаловать в семью;no eng title;2021;120;Беларусь;комедия;Владимир Зинкевич;Владимир Сычев, Светлана Камынина;7,4;293251
https://www.kinopoisk.ru//film/18368/;Перед рассветом;Before Sunrise;1995;101;США;драма;Ричард Линклейтер;Итан Хоук, Жюли Дельпи;8,0;40753
https://www.kinopoisk.ru//film/805/;Багровые реки;Les rivires pourpres;2000;106;Франция;триллер;Матьё Кассовиц;Жан Рено, Венсан Кассель;7,5;78162
https://www.kinopoisk.ru//film/880/;Чего хотят женщины;What Women Want;2000;127;США;мелодрама;Нэнси Майерс;Мэл Гибсон, Хелен Хант;7,7;232542
https://www.kinopoisk.ru//film/929348/;Одаренная;Gifted;2017;101;США;драма;Марк Уэбб;Крис Эванс, Маккенна Грейс;8,0;288196
