Ссылка;Название;Название ин.;Дата выхода;Длительность;Страна;Жанр;Режиссёр;В главных ролях;РейтингКол-во оценок
https://www.kinopoisk.ru//film/86621/;Бесподобный мистер Фокс;Fantastic Mr. Fox;2009;87;Великобритания;мультфильм;Уэс Андерсон;Джордж Клуни, Мэрил Стрип;8,0;8648
https://www.kinopoisk.ru//film/46019/;Баллада о солдате;no eng title;1959;89;СССР;драма;Григорий Чухрай;Владимир Ивашов, Жанна Прохоренко;8,0;6324
https://www.kinopoisk.ru//film/252641/;Хранители;Watchmen;2009;162;США;фантастика;Зак Снайдер;Патрик Уилсон, Мэттью Гуд;8,0;32960
https://www.kinopoisk.ru//film/418/;Цельнометаллическая оболочка;Full Metal Jacket;1987;116;Великобритания;драма;Стэнли Кубрик;Мэттью Модайн, Адам Болдуин;8,0;16852
https://www.kinopoisk.ru//film/507/;Терминатор;The Terminator;1984;108;США;фантастика;Джеймс Кэмерон;Арнольд Шварценеггер, Майкл Бин;8,0;37257
https://www.kinopoisk.ru//film/647671/;Охота;Jagten;2012;115;Дания;драма;Томас Винтерберг;Мадс Миккельсен, Томас Бо Ларсен;8,0;24121
https://www.kinopoisk.ru//film/348/;Эта замечательная жизнь;It's a Wonderful Life;1947;130;США;фэнтези;Фрэнк Капра;Джеймс Стюарт, Донна Рид;8,0;4389
https://www.kinopoisk.ru//film/45398/;Золушка;no eng title;1947;84;СССР;мюзикл;Надежда Кошеверова;Янина Жеймо, Алексей Консовский;8,0;17859
https://www.kinopoisk.ru//film/5012/;Гаттака;Gattaca;1997;106;США;фантастика;Эндрю Никкол;Итан Хоук, Джуд Лоу;8,0;26549
https://www.kinopoisk.ru//film/321842/;Предложение;The Proposal;2009;108;США;мелодрама;Энн Флетчер;Сандра Буллок, Райан Рейнольдс;8,0;113389
https://www.kinopoisk.ru//film/1043758/;Паразиты;Gisaengchung;2019;131;Корея;драма;Пон Джун-хо;Сон Кан-хо, Ли Сон-гюн;8,0;142414
https://www.kinopoisk.ru//film/807682/;Логан;Logan;2017;137;США;фантастика;Джеймс Мэнголд;Хью Джекман, Патрик Стюарт;8,0;41203
https://www.kinopoisk.ru//film/586260/;Ральф;Wreck-It Ralph;2012;101;США;мультфильм;Рич Мур;Джон Си Райли, Сара Силверман;8,0;29899
https://www.kinopoisk.ru//film/42248/;Тихий Дон;no eng title;1957;350;СССР;драма;Сергей Герасимов;Петр Глебов, Элина Быстрицкая;8,0;17112
https://www.kinopoisk.ru//film/1219417/;Дитя погоды;Tenki no ko;2019;112;Япония;аниме;Макото Синкай;Котаро Дайго, Нана Мори;8,0;37349
https://www.kinopoisk.ru//film/258885/;Пока не сыграл в ящик;The Bucket List;2007;97;США;драма;Роб Райнер;Джек Николсон, Морган Фриман;8,0;21484
https://www.kinopoisk.ru//film/38903/;Суперсемейка;The Incredibles;2004;115;США;мультфильм;Брэд Бёрд;Крэйг Т. Нельсон, Холли Хантер;8,0;27728
https://www.kinopoisk.ru//film/3793/;Константин: Повелитель тьмы;Constantine;2005;121;США;фэнтези;Фрэнсис Лоуренс;Киану Ривз, Рэйчел Вайс;8,0;79980
https://www.kinopoisk.ru//film/840526/;Евгений Гришковец: Прощание с бумагой;no eng title;2014;155;Россия;драма;Павел Судаков;Евгений Гришковец;8,0;2732
https://www.kinopoisk.ru//film/15139/;Куда приводят мечты;What Dreams May Come;1998;113;США;фэнтези;Винсент Уорд;Робин Уильямс, Кьюба Гудинг мл.;8,0;17692
